property_type,num_beds,num_baths,size_sqft,furnishing,lat,lng,subzone,planning_area,price,built_year,tenure,pri_sch,sec_sch,mrt_station,population_density,closest_dist_to_mrt,closest_dist_to_pri,closest_dist_to_sec,close_pri_sch,close_sec_sch,closest_dist_to_shop,closest_dist_to_com
semi-detached house,4,5,4250,unspecified,1.324,103.8,coronation road,bukit timah,9744000.0,2008,freehold,0.0,1.0,2.0,4694.407410006315,379.9710767930786,607.0965658390355,523.8931302638783,2,1,2430.8684389609725,3178.649128208479
condo,3,2,1130,partial,1.291,103.9,clarke quay,singapore river,3292800.0,2026,99-year leasehold,0.0,0.0,1.0,447.9669193659545,1312.2861731136122,2430.0119791812176,1285.559868625469,0,0,1259.4150634778828,2324.226820679785
hdb,3,2,1216,unspecified,1.398,103.9,fernvale,sengkang,806400.0,2016,99-year leasehold,2.0,1.0,0.0,24586.051179126945,2397.3805648010057,618.079038305109,910.3369217738585,2,1,761.7716539233187,1523.90502698812
condo,4,4,1668,unspecified,1.3,103.9,mountbatten,marine parade,4115800.0,2024,99-year leasehold,0.0,1.0,0.0,5829.779776856125,336.55025164296967,1943.0657016032892,802.4452139856216,0,1,320.7338315397653,2698.1884309960174
hdb,3,2,957,partial,1.321,103.9,bendemeer,kallang,756000.0,2012,99-year leasehold,2.0,1.0,1.0,27287.914003486345,375.4522763411663,826.237629477639,944.4018019127745,2,1,1364.3306772120086,2085.7541174377116
condo,3,3,1206,partial,1.3,103.9,mountbatten,marine parade,2888600.0,2024,99-year leasehold,0.0,1.0,0.0,5829.779776856125,336.55025164296967,1943.0657016032892,802.4452139856216,0,1,320.7338315397653,2698.1884309960174
hdb,2,2,1001,unspecified,1.402,103.9,matilda,punggol,630000.0,2016,99-year leasehold,1.0,1.0,0.0,38675.2611691487,2566.597997062292,1052.275040072073,1321.8444675713824,0,0,1192.286248651784,1203.5887598083707
condo,3,2,883,unspecified,1.309,103.8,ridout,tanglin,2388800.0,2024,freehold,0.0,0.0,0.0,778.7683164258633,1136.4206388140085,1441.7184095483487,1314.7079153402278,0,0,1331.5509026922628,2503.5823999332497
executive condo,4,4,1389,unspecified,1.389,103.9,fernvale,sengkang,1785000.0,2016,99-year leasehold,2.0,1.0,0.0,24586.051179126945,2115.3298807438127,168.27351907938015,427.934935381178,2,1,357.74802612602355,1553.7595318058795
terraced house,4,4,3200,unspecified,1.319,103.94,frankel,bedok,3990000.0,1980,freehold,3.0,1.0,0.0,8026.34334783924,1315.2048197763727,526.1873404649733,245.61615578873955,2,2,1100.3917807412706,3537.5067097668743
condo,4,3,1098,unspecified,1.39,103.9,sengkang town centre,sengkang,1680000.0,2017,99-year leasehold,2.0,2.0,1.0,42307.42896268402,2150.9345924639656,94.45008432317402,376.24868182573096,2,1,259.01959730839286,1519.4435505378844
condo,4,3,1647,unspecified,1.378,103.94,pasir ris park,pasir ris,1942500.0,2016,99-year leasehold,0.0,0.0,0.0,4559.870743821435,1418.2085562352306,335.0484956391494,1715.700646573,1,0,506.5157258961976,789.355524415789
hdb,3,2,894,unspecified,1.418,103.8,yishun south,yishun,472500.0,1987,99-year leasehold,2.0,2.0,0.0,31517.683927771974,2277.4942710419014,1984.0153847655995,2060.554992339639,0,0,2564.880564226171,3566.9945335278258
hdb,3,2,1324,unspecified,1.378,103.94,pasir ris west,pasir ris,711900.0,1989,99-year leasehold,1.0,0.0,0.0,22603.258810155363,1418.2085562352306,335.0484956391494,1715.700646573,1,0,506.5157258961976,789.355524415789
executive condo,5,4,1593,unspecified,1.435,103.9,yishun east,yishun,2072700.0,2027,99-year leasehold,2.0,1.0,0.0,34290.3973322783,4477.936833839678,3025.37998797447,3670.629248147932,0,0,3455.00310681752,2939.1120256884196
condo,3,3,936,unspecified,1.311,103.8,leedon park,bukit timah,2545300.0,2025,freehold,0.0,0.0,1.0,3159.1856757419673,954.6735967250615,1238.8062858991407,1102.9710100327193,0,0,1415.080480681904,2533.2287280140895
condo,4,3,1313,partial,1.331,103.9,potong pasir,toa payoh,3042900.0,2024,freehold,1.0,1.0,0.0,18338.28821780629,627.6120921960893,500.68009645451383,361.11728128790406,2,1,739.7697512127423,2266.075627369675
hdb,3,2,1237,unspecified,1.395,103.9,rivervale,sengkang,546000.0,2000,99-year leasehold,2.0,2.0,0.0,38049.71319311664,2298.8629143549197,184.63337683466963,536.1741079883441,2,1,341.13700368866006,1461.2168202053242
condo,3,2,915,unspecified,1.357,103.9,kovan,hougang,1732500.0,2023,freehold,0.0,0.0,1.0,12732.218002668582,794.4254760176012,649.9317110872189,518.1783787564656,1,1,596.3916754716587,748.8025270164998
condo,1,1,474,unspecified,1.34,103.75,anak bukit,bukit timah,945000.0,2017,freehold,2.0,0.0,1.0,7885.912090289547,1022.9683576381614,759.7131181522392,695.1840968504664,2,1,684.928758055257,1357.8927461931698
hdb,2,2,732,unspecified,1.31,103.8,ghim moh,queenstown,753900.0,2017,99-year leasehold,0.0,0.0,0.0,28521.416803953874,1043.8559507016741,1339.7033129426795,1208.5981339151076,0,0,1369.6527882164553,2516.107069448361
hdb,3,2,979,unspecified,1.337,103.9,toa payoh central,toa payoh,1008000.0,2012,99-year leasehold,1.0,1.0,1.0,25304.795448387973,529.2828993331891,162.933164173213,311.4196314225418,2,3,943.8021394476783,1622.601156877155
hdb,2,1,732,unspecified,1.32,103.9,bendemeer,kallang,409500.0,1972,99-year leasehold,2.0,1.0,1.0,27287.914003486345,391.21188143311014,881.9986249560089,916.3328953290946,1,1,1456.8867077135426,2070.4352968490916
condo,4,4,1765,partial,1.297,103.9,mountbatten,marine parade,4828500.0,2024,freehold,0.0,1.0,0.0,5829.779776856125,661.2827715566362,2114.5059113621837,876.3101410723682,0,1,620.5170563376811,2538.0917718717183
condo,4,3,1206,unfurnished,1.336,103.75,jurong gateway,jurong east,2310000.0,2017,99-year leasehold,0.0,0.0,2.0,811.3956004327443,911.6855524549609,1153.9548806123075,1112.4500397859406,0,0,390.2926431647474,938.0029877244068
condo,5,4,1711,partial,1.317,103.75,faber,clementi,3150000.0,2023,99-year leasehold,0.0,0.0,0.0,5652.815861632566,1707.474730362377,926.5705417079078,542.8912481473867,1,1,1654.2596660323807,1205.6686695615867
condo,1,1,527,unspecified,1.305,103.75,dover,queenstown,1440600.0,2023,99-year leasehold,1.0,2.0,0.0,8027.240454973556,2048.583451890329,1189.2557246622987,1061.6008369676815,0,0,1786.2653714086969,2598.365506321766
condo,2,2,689,partial,1.327,103.8,coronation road,bukit timah,1638000.0,2022,99-year leasehold,0.0,1.0,2.0,4694.407410006315,619.0371920987166,768.5728430646536,820.9490581827473,2,2,2449.024797622005,3390.4506748929703
hdb,3,2,1302,unspecified,1.438,103.75,woodlands west,woodlands,551200.0,2004,99-year leasehold,1.0,1.0,1.0,20568.967608880263,2009.2397782048345,2641.5140867515975,2886.5799621158562,0,0,3370.1828565681453,2523.1958504411355
condo,5,4,2142,unfurnished,1.301,103.9,marine parade,marine parade,5693200.0,2024,freehold,2.0,1.0,0.0,23172.41379310345,228.95975031723128,1873.671603312763,806.0711589621035,0,1,236.5992841405761,2758.0471174615172
hdb,3,2,990,unspecified,1.37,103.9,cheng san,ang mo kio,840000.0,1980,99-year leasehold,3.0,1.0,1.0,29371.141571622895,1572.5686664559576,344.2469275158674,301.5261622506389,2,3,798.302486026784,2118.9179405761815
hdb,1,2,904,unspecified,1.429,103.75,woodgrove,woodlands,498800.0,2004,99-year leasehold,2.0,1.0,0.0,20304.04999399111,1408.10107958616,2667.055703189551,3037.638299253357,0,0,3365.9936358638042,1446.5573761042212
hdb,3,2,699,unspecified,1.309,103.8,holland drive,queenstown,472500.0,1975,99-year leasehold,0.0,0.0,0.0,26938.602082005524,1136.4206388140085,1441.7184095483487,1314.7079153402278,0,0,1331.5509026922628,2503.5823999332497
condo,1,1,517,unspecified,1.313,103.9,kampong java,kallang,945000.0,2009,freehold,1.0,0.0,0.0,10009.505703422054,458.4858788883652,1156.8417788654385,1065.0774324056463,0,0,1135.02008731752,2121.639069397502
condo,4,3,1302,unspecified,1.313,103.9,aljunied,geylang,2100000.0,2025,freehold,2.0,2.0,3.0,13503.292250548708,458.4858788883652,1156.8417788654385,1065.0774324056463,0,0,1135.02008731752,2121.639069397502
condo,3,2,1055,unspecified,1.311,103.8,leedon park,bukit timah,2744700.0,2025,freehold,0.0,0.0,1.0,3159.1856757419673,954.6735967250615,1238.8062858991407,1102.9710100327193,0,0,1415.080480681904,2533.2287280140895
condo,3,2,893,unspecified,1.325,103.94,bedok north,bedok,1785000.0,2027,99-year leasehold,4.0,3.0,0.0,25545.463058338795,1008.2857681163771,131.85436738281751,673.7395702025157,3,3,886.3471202640201,3226.9883587089125
condo,4,4,1959,unspecified,1.292,103.9,clarke quay,singapore river,5506200.0,2026,99-year leasehold,0.0,0.0,1.0,447.9669193659545,1203.7458278992451,2367.9168256674516,1202.6009693394988,0,0,1151.9495889063596,2348.698775625411
bungalow,5,5,9594,unspecified,1.319,103.8,malcolm,novena,16275000.0,1990,freehold,1.0,3.0,0.0,2236.3732848154045,466.8947449928876,504.38360818491947,283.377543409837,1,1,2049.9332180501706,2873.423420346999
condo,2,2,732,unspecified,1.291,103.8,redhill,bukit merah,1995000.0,2016,99-year leasehold,1.0,0.0,1.0,27399.380804953562,495.8392731002141,642.2157167524282,283.78089695941526,2,3,863.3545049675033,988.0675549506539
condo,2,3,1604,unspecified,1.297,103.8,oxley,river valley,5788600.0,2017,freehold,0.0,0.0,0.0,7420.318725099602,759.3313418385244,525.2937442221103,393.17789246422694,1,2,1228.450246902641,1383.620394416562
condo,2,1,581,partial,1.316,103.8,nassim,tanglin,1822800.0,2022,freehold,0.0,0.0,1.0,4541.768045417681,580.7274503483127,684.7637625581945,496.79247227389976,1,1,1804.6387210045755,2726.0245593218715
condo,1,1,474,unspecified,1.281,103.8,pasir panjang 2,queenstown,1134000.0,2024,99-year leasehold,0.0,0.0,0.0,3586.497890295359,1044.743883833067,591.5883935972374,522.9607559011173,2,1,1052.9591746789563,1139.9014075851564
hdb,3,2,1216,unspecified,1.447,103.8,sembawang east,sembawang,745500.0,2016,99-year leasehold,0.0,0.0,0.0,22872.971903442816,861.9879473105757,526.4491725225464,496.2696358031957,3,2,784.649900355762,1960.4613485689797
corner terrace,4,5,2406,unspecified,1.374,103.8,sembawang hills,ang mo kio,5460000.0,1980,freehold,0.0,0.0,0.0,7657.909446618223,2562.348711544229,2407.249576140052,2070.863098101131,0,0,2973.034280843892,4733.566321206203
hdb,3,2,990,unspecified,1.375,103.9,cheng san,ang mo kio,554400.0,1980,99-year leasehold,3.0,1.0,1.0,29371.141571622895,1975.5668111157345,203.16795477260584,541.4195948398404,3,4,505.6444680352609,2523.257600851095
condo,4,3,1367,unspecified,1.375,103.75,gombak,bukit batok,2120800.0,2024,99-year leasehold,0.0,0.0,1.0,4042.6657981516914,1311.2739104283114,949.0551513164007,961.6114770445105,1,1,672.6581542493561,4554.151481027048
hdb,4,2,1313,unspecified,1.355,103.94,tampines west,tampines,682500.0,1988,99-year leasehold,3.0,3.0,3.0,22925.29926335175,1111.663062663951,359.89250131160236,508.2934167502573,5,3,400.5139379501,891.6943051294696
semi-detached house,6,6,5700,unspecified,1.312,103.8,leedon park,bukit timah,8505000.0,1997,freehold,0.0,0.0,1.0,3159.1856757419673,869.9144554083573,1139.32441132957,997.9798102500641,0,1,1467.1536477390737,2554.8549555266627
condo,3,3,1572,unspecified,1.354,103.8,central water catchment,central water catchment,3242400.0,2024,99-year leasehold,0.0,0.0,0.0,0.2691159809142946,2269.787639165996,2691.2755786838293,2379.8685816260186,0,0,2039.8051466752984,3981.876951554094
hdb,3,2,1065,unspecified,1.311,103.75,clementi woods,clementi,1016400.0,2013,99-year leasehold,0.0,2.0,0.0,15122.873345935726,1763.5520431509838,813.9801838083357,897.6707399813896,1,1,1677.3433918298676,1952.2013472082579
hdb,3,2,979,unspecified,1.396,103.94,waterway east,punggol,596400.0,2005,99-year leasehold,3.0,1.0,0.0,33964.54472199838,2917.201774258753,2145.3392743930312,2881.292225843679,0,0,2055.7892076406256,1892.448205431961
condo,2,2,614,unspecified,1.313,103.9,aljunied,geylang,1315200.0,2025,freehold,2.0,2.0,3.0,13503.292250548708,458.4858788883652,1156.8417788654385,1065.0774324056463,0,0,1135.02008731752,2121.639069397502
hdb,3,2,1000,unspecified,1.327,103.9,balestier,novena,764400.0,2016,99-year leasehold,1.0,0.0,0.0,16832.762379321084,750.8092826134489,762.4393900098534,790.157634650077,3,1,888.7734325452781,2286.3993209487157
condo,3,3,1109,unspecified,1.369,103.8,shangri-la,ang mo kio,1995000.0,2026,99-year leasehold,1.0,2.0,0.0,23201.04666375927,2358.72746899997,2472.666080990814,1916.4040221346343,0,0,2604.183325650722,4461.333135026679
hdb,3,2,1011,partial,1.391,103.9,fernvale,sengkang,630000.0,2018,99-year leasehold,2.0,1.0,0.0,24586.051179126945,2191.3470263746904,114.49328657625892,351.5407305651842,2,1,172.57377094453457,1492.2572755701974
executive condo,3,2,958,partial,1.389,103.9,fernvale,sengkang,1155000.0,2024,99-year leasehold,2.0,1.0,0.0,24586.051179126945,2115.3298807438127,168.27351907938015,427.934935381178,2,1,357.74802612602355,1553.7595318058795
condo,3,2,732,unspecified,1.3125,103.8,tyersall,tanglin,1764000.0,2023,freehold,0.0,0.0,2.0,1797.7111615623407,791.0017042641059,1041.6632217345634,893.8486490372085,0,1,1525.1917709161926,2580.8725173781363
condo,3,2,1109,partial,1.386,103.8,tagore,ang mo kio,1995000.0,2026,99-year leasehold,0.0,0.0,1.0,2384.380061184092,1444.8426629727887,2726.568714388651,2729.451392209434,0,0,4022.635089417636,5551.549106067904
hdb,5,2,1399,unspecified,1.312,103.8,ghim moh,queenstown,876800.0,1977,99-year leasehold,0.0,0.0,0.0,28521.416803953874,869.9144554083573,1139.32441132957,997.9798102500641,0,1,1467.1536477390737,2554.8549555266627
hdb,3,2,1001,unspecified,1.376,103.75,peng siang,choa chu kang,525000.0,2016,99-year leasehold,1.0,1.0,0.0,40245.74011823345,1216.9511422131989,917.3619900655249,854.9968473469103,3,2,638.7083901317426,4445.728620011589
hdb,2,2,732,unspecified,1.303,103.75,clementi west,clementi,378000.0,1981,99-year leasehold,0.0,2.0,0.0,21878.136200716846,2178.8876434397384,1361.4632134918677,1192.7790882350723,0,0,1785.250643113905,2814.3037262212288
hdb,2,1,914,unspecified,1.283,103.8,tiong bahru,bukit merah,1049000.0,1967,99-year leasehold,0.0,0.0,0.0,28765.90046864539,856.562151411533,416.89956001888476,308.0648324505956,2,1,927.984026747101,1022.786023958187
condo,4,3,1292,unspecified,1.354,103.8,central water catchment,central water catchment,2899000.0,2024,99-year leasehold,0.0,0.0,0.0,0.2691159809142946,2269.787639165996,2691.2755786838293,2379.8685816260186,0,0,2039.8051466752984,3981.876951554094
hdb,3,2,1216,unspecified,1.357,103.94,tampines east,tampines,808500.0,2015,99-year leasehold,6.0,5.0,1.0,30154.01616133711,1328.0411222791806,215.46014804056213,645.2130059898752,3,2,557.8900258666298,976.1258775695138
condo,1,2,743,unspecified,1.313,103.94,frankel,bedok,1081500.0,2009,freehold,3.0,1.0,0.0,8026.34334783924,1814.3530936349237,1017.6585628624988,680.7191387921588,0,1,1558.424193180765,3902.047526586754
condo,2,2,721,unfurnished,1.339,103.75,bukit batok south,bukit batok,1746200.0,2024,freehold,0.0,0.0,0.0,8265.057573073516,1067.256200278732,854.6352458963188,797.7921970034943,1,1,595.4435825630696,1251.995349166412
condo,3,3,1249,unspecified,1.315,103.8,nassim,tanglin,3339000.0,2022,freehold,0.0,0.0,1.0,4541.768045417681,611.5387340671831,766.529220102696,591.1588980049153,1,1,1728.7910777290197,2683.888705499148
condo,1,1,484,partial,1.297,103.9,mountbatten,marine parade,1320900.0,2024,freehold,0.0,1.0,0.0,5829.779776856125,661.2827715566362,2114.5059113621837,876.3101410723682,0,1,620.5170563376811,2538.0917718717183
condo,5,3,1582,partial,1.311,103.9,kampong java,kallang,3138400.0,2026,99-year leasehold,1.0,0.0,0.0,10009.505703422054,415.1306925962342,1343.2635384169912,1270.608515503607,0,0,819.9976722976163,2224.2056988527115
hdb,3,2,1206,unspecified,1.374,103.94,pasir ris central,pasir ris,693000.0,1989,99-year leasehold,1.0,1.0,1.0,21329.80482963943,1314.5257300597523,342.88363631088305,1460.1700635003058,1,0,711.0906893618052,1041.684787567191
condo,4,3,2260,partial,1.322,103.94,bedok south,bedok,2507400.0,1985,99-year leasehold,2.0,3.0,1.0,15577.352950989223,1125.645688591302,202.49841248599267,420.91909778655054,1,2,959.3337988223274,3387.670929113011
condo,2,2,710,unspecified,1.346,103.9,upper paya lebar,serangoon,1648500.0,2021,freehold,0.0,1.0,0.0,18829.290006677053,601.6077545830979,559.239282107667,192.0527970956523,2,4,610.2802488195483,686.5087335440879
condo,1,1,463,unspecified,1.357,103.9,kovan,hougang,997500.0,2023,freehold,0.0,0.0,1.0,12732.218002668582,794.4254760176012,649.9317110872189,518.1783787564656,1,1,596.3916754716587,748.8025270164998
condo,3,2,1263,unspecified,1.3955,103.75,choa chu kang north,choa chu kang,1249500.0,2000,99-year leasehold,2.0,2.0,0.0,29331.251148263826,366.0789085107713,202.24475985174078,248.64003592898766,4,2,409.65822040373143,2280.589641159679
hdb,3,2,1001,unspecified,1.391,103.9,fernvale,sengkang,690900.0,2018,99-year leasehold,2.0,1.0,0.0,24586.051179126945,2191.3470263746904,114.49328657625892,351.5407305651842,2,1,172.57377094453457,1492.2572755701974
hdb,3,2,1216,unspecified,1.374,103.75,keat hong,choa chu kang,651000.0,2016,99-year leasehold,1.0,0.0,0.0,33379.96153173632,1387.8719630374055,991.6861361076909,1053.387035670083,1,0,721.5071935161671,4662.582065177832
condo,2,2,667,unspecified,1.3125,103.8,farrer court,bukit timah,1793400.0,2023,freehold,1.0,1.0,1.0,11059.413027916966,791.0017042641059,1041.6632217345634,893.8486490372085,0,1,1525.1917709161926,2580.8725173781363
condo,1,1,560,partial,1.308,103.94,siglap,bedok,1365000.0,2021,99-year leasehold,0.0,1.0,0.0,5927.2894615738605,2388.0913888385594,1424.6003434918014,1203.2293330857742,0,0,2120.259362481395,4334.395681229871
hdb,3,2,1216,unspecified,1.447,103.8,sembawang east,sembawang,740200.0,2017,99-year leasehold,0.0,0.0,0.0,22872.971903442816,861.9879473105757,526.4491725225464,496.2696358031957,3,2,784.649900355762,1960.4613485689797
condo,2,2,753,unspecified,1.3,103.9,mountbatten,marine parade,2270100.0,2024,99-year leasehold,0.0,1.0,0.0,5829.779776856125,336.55025164296967,1943.0657016032892,802.4452139856216,0,1,320.7338315397653,2698.1884309960174
condo,3,3,1432,unspecified,1.311,103.8,newton circus,newton,5649000.0,2025,freehold,0.0,0.0,2.0,1170.96018735363,954.6735967250615,1238.8062858991407,1102.9710100327193,0,0,1415.080480681904,2533.2287280140895
executive condo,3,3,1453,unspecified,1.397,103.75,yew tee,choa chu kang,1543500.0,1999,99-year leasehold,2.0,1.0,1.0,43750.0,288.56053432366065,133.57319657600243,453.0975373510865,4,2,344.98983063531136,2064.8425830575025
condo,3,3,1227,unfurnished,1.294,103.8,chatsworth,tanglin,3155200.0,2022,freehold,0.0,0.0,0.0,5118.110236220472,672.336343465033,566.1457103681322,106.94151501830721,2,3,1010.5007506669068,1157.2457416372913
condo,4,4,1378,fully,1.316,103.8,moulmein,novena,3690500.0,2023,freehold,1.0,0.0,1.0,6901.669758812616,580.7274503483127,684.7637625581945,496.79247227389976,1,1,1804.6387210045755,2726.0245593218715
condo,5,5,1884,unfurnished,1.339,103.75,bukit batok south,bukit batok,4248300.0,2024,freehold,0.0,0.0,0.0,8265.057573073516,1067.256200278732,854.6352458963188,797.7921970034943,1,1,595.4435825630696,1251.995349166412
condo,3,2,721,partial,1.316,103.9,lavender,kallang,1417500.0,2026,freehold,0.0,0.0,2.0,12802.21957986524,661.215973601564,1041.3723371412782,930.903512891306,0,1,1395.75298926985,2065.8802387248115
condo,4,4,1765,unspecified,1.297,103.9,mountbatten,marine parade,4884500.0,2024,freehold,0.0,1.0,0.0,5829.779776856125,661.2827715566362,2114.5059113621837,876.3101410723682,0,1,620.5170563376811,2538.0917718717183
