,property_type,num_beds,num_baths,size_sqft,price,built_year,price_per_sqft,furnishing_unspecified,furnishing_partial,furnishing_unfurnished,furnishing_fully,tenure_99,tenure_999,tenure_freehold
2472,4,3,3,1249,3360000.0,0,2690.15,1,0,0,0,0,0,1
2473,4,1,1,549,1667400.0,0,3037.16,0,1,0,0,0,0,1
2474,4,2,2,688,2079000.0,-3,3021.8,0,1,0,0,1,0,0
2475,4,2,1,614,1801800.0,-3,2934.53,1,0,0,0,0,0,1
2476,4,2,2,721,2021200.0,0,2803.33,1,0,0,0,0,0,1
2477,4,3,3,1044,3279200.0,-1,3141.0,1,0,0,0,0,0,1
2478,4,4,4,1324,3567900.0,-2,2694.79,0,1,0,0,0,0,1
2479,3,4,4,2915,2782500.0,9,954.55,0,0,0,1,1,0,0
2480,8,2,2,753,378000.0,37,501.99,1,0,0,0,1,0,0
2481,8,2,2,796,409500.0,34,514.45,1,0,0,0,1,0,0
2482,6,4,4,1389,1654400.0,-5,1191.07,1,0,0,0,1,0,0
2483,4,2,1,614,1790700.0,-3,2916.45,0,0,1,0,0,0,1
2484,4,1,1,603,1379500.0,-4,2287.73,1,0,0,0,0,0,1
2485,8,4,2,1604,840000.0,33,523.69,1,0,0,0,1,0,0
2486,4,2,1,678,1365000.0,-2,2013.27,1,0,0,0,0,0,1
2487,4,2,1,646,1344000.0,-2,2080.5,0,1,0,0,1,0,0
2488,8,3,2,1001,806400.0,5,805.59,1,0,0,0,1,0,0
2489,4,4,4,1356,2543100.0,-4,1875.44,0,1,0,0,1,0,0
2490,8,3,2,1292,1344000.0,11,1040.25,1,0,0,0,1,0,0
2491,4,4,2,2960,6216000.0,6,2100.0,1,0,0,0,0,0,1
2492,10,6,5,5500,18900000.0,15,3436.36,1,0,0,0,0,0,1
2493,4,4,4,1959,5821200.0,-4,2971.52,1,0,0,0,1,0,0
2494,8,4,2,1356,732900.0,33,540.49,0,1,0,0,1,0,0
2495,10,4,6,2734,4620000.0,38,1689.83,1,0,0,0,0,0,1
2496,8,3,2,1270,1260000.0,39,992.13,1,0,0,0,1,0,0
2497,4,2,2,743,2080000.0,-1,2799.46,0,1,0,0,1,0,0
2498,4,3,2,1044,1942500.0,-4,1860.63,1,0,0,0,1,0,0
2499,2,8,9,8500,13125000.0,42,1544.12,1,0,0,0,0,0,1
2500,4,2,2,797,2730800.0,-3,3426.35,1,0,0,0,0,0,1
2501,4,3,3,1109,1690500.0,-4,1524.35,1,0,0,0,1,0,0
2502,4,2,2,743,2090600.0,0,2813.73,1,0,0,0,0,0,1
2503,8,3,2,990,524000.0,7,529.29,1,0,0,0,1,0,0
2504,4,2,2,754,1522500.0,5,2019.23,0,0,0,1,1,0,0
2505,8,3,2,1001,714000.0,5,713.29,1,0,0,0,1,0,0
2506,8,3,2,1205,879900.0,5,730.21,1,0,0,0,1,0,0
2507,8,3,2,980,1038300.0,9,1059.49,1,0,0,0,1,0,0
2508,8,3,2,1259,764400.0,36,607.15,1,0,0,0,1,0,0
2509,4,3,2,1033,1665300.0,-1,1612.1,1,0,0,0,1,0,0
2510,4,3,2,947,2729000.0,-1,2881.73,0,0,1,0,1,0,0
2511,4,2,2,732,1554000.0,-4,2122.95,1,0,0,0,1,0,0
2512,4,3,3,1948,7532700.0,-4,3866.89,1,0,0,0,1,0,0
2513,4,2,1,592,1785000.0,0,3015.2,1,0,0,0,0,0,1
2514,4,2,1,1066,1365000.0,6,1280.49,1,0,0,0,0,0,1
2515,8,3,2,1206,713000.0,5,591.21,0,0,1,0,1,0,0
2516,10,5,5,3420,5775000.0,4,1688.6,1,0,0,0,1,0,0
2517,8,3,2,969,787500.0,16,812.69,1,0,0,0,1,0,0
2518,4,2,2,818,2348800.0,-1,2871.39,1,0,0,0,1,0,0
2519,4,3,3,1270,1921500.0,17,1512.99,1,0,0,0,1,0,0
2520,4,4,4,1970,6363000.0,0,3229.95,1,0,0,0,0,0,1
2521,4,2,2,732,1732500.0,-4,2366.8,1,0,0,0,1,0,0
2522,8,3,2,990,597300.0,8,603.33,1,0,0,0,1,0,0
2523,8,4,3,1603,1155000.0,33,720.52,1,0,0,0,1,0,0
2524,8,4,2,1442,840000.0,21,582.52,1,0,0,0,1,0,0
2525,8,3,2,1001,756000.0,5,755.24,1,0,0,0,1,0,0
2526,8,3,2,1044,648900.0,9,621.55,0,0,0,1,1,0,0
2527,4,1,1,365,724500.0,8,1984.93,0,0,0,1,0,0,1
2528,8,3,2,1033,630000.0,12,609.87,1,0,0,0,1,0,0
2529,8,3,2,1013,493500.0,37,487.17,1,0,0,0,1,0,0
2530,4,4,2,1464,2835000.0,-1,1936.48,0,1,0,0,1,0,0
2531,8,3,2,1119,522900.0,29,467.29,0,0,1,0,1,0,0
2532,4,3,3,1109,1680000.0,-4,1514.88,0,1,0,0,1,0,0
2533,4,2,2,710,1671900.0,1,2354.79,1,0,0,0,0,0,1
2534,4,3,2,1173,3150000.0,-1,2685.42,1,0,0,0,1,0,0
2535,4,4,3,1184,1843800.0,-2,1557.26,1,0,0,0,1,0,0
2536,8,2,2,721,399000.0,42,553.4,1,0,0,0,1,0,0
2537,4,2,1,614,1892900.0,-1,3082.9,0,0,1,0,0,0,1
2538,4,2,2,883,1680000.0,-4,1902.6,1,0,0,0,0,0,1
2539,8,2,1,655,378000.0,55,577.1,1,0,0,0,1,0,0
2540,8,1,1,507,399000.0,5,786.98,1,0,0,0,1,0,0
2541,4,2,2,710,1349200.0,-4,1900.28,1,0,0,0,0,0,1
2542,4,1,1,560,1718800.0,-1,3069.29,1,0,0,0,1,0,0
2543,4,2,2,710,1502600.0,-4,2116.34,0,0,1,0,0,0,1
2544,4,4,3,1432,2520000.0,-4,1759.78,0,1,0,0,1,0,0
2545,4,3,2,958,3009300.0,-1,3141.23,1,0,0,0,0,0,1
2546,8,4,2,1593,839000.0,33,526.68,1,0,0,0,1,0,0
2547,4,3,2,947,2729000.0,-1,2881.73,1,0,0,0,1,0,0
2548,8,3,3,1862,1155000.0,18,620.3,1,0,0,0,1,0,0
2549,8,2,2,732,588000.0,6,803.28,0,1,0,0,1,0,0
2550,4,2,1,624,945000.0,-2,1514.42,1,0,0,0,1,0,0
2551,8,3,2,1012,840000.0,9,830.04,1,0,0,0,1,0,0
2552,5,5,5,3210,5145000.0,26,1602.8,1,0,0,0,0,0,1
2553,4,1,1,474,1438500.0,-1,3034.81,1,0,0,0,0,0,1
2554,8,3,2,1023,588000.0,9,574.78,0,0,1,0,1,0,0
2555,12,5,5,3000,2100000.0,26,700.0,1,0,0,0,1,0,0
2556,8,3,2,1001,1016400.0,4,1015.38,1,0,0,0,1,0,0
2557,6,4,3,1313,1688400.0,-5,1285.91,1,0,0,0,1,0,0
2558,4,2,2,700,1934700.0,-3,2763.86,1,0,0,0,0,0,1
2559,4,3,2,915,2677500.0,0,2926.23,1,0,0,0,0,0,1
2560,4,2,2,1076,2089500.0,8,1941.91,0,0,1,0,1,0,0
2561,4,2,2,840,1680000.0,13,2000.0,0,0,0,1,0,0,1
2562,8,3,2,1216,734000.0,5,603.62,1,0,0,0,1,0,0
2563,4,3,3,1356,2641800.0,-4,1948.23,0,1,0,0,1,0,0
2564,4,2,2,807,2453800.0,-3,3040.64,1,0,0,0,0,0,1
2565,2,7,9,9000,47250000.0,25,5250.0,1,0,0,0,0,0,1
2566,4,4,3,1249,3711800.0,-1,2971.82,1,0,0,0,1,0,0
2567,4,1,1,463,1026900.0,1,2217.93,1,0,0,0,1,0,0
2568,4,2,2,872,1837500.0,7,2107.22,0,1,0,0,1,0,0
2569,8,2,1,710,367500.0,40,517.61,1,0,0,0,1,0,0
2570,3,6,6,4865,4410000.0,0,906.47,1,0,0,0,1,0,0
2571,4,3,4,2164,5019000.0,11,2319.32,1,0,0,0,1,0,0
2572,4,4,4,2002,5250000.0,-1,2622.38,1,0,0,0,1,0,0
2573,4,2,1,614,1689400.0,-1,2751.47,0,1,0,0,0,0,1
2574,4,4,4,2853,9765000.0,12,3422.71,0,1,0,0,1,0,0
2575,8,3,2,1216,750800.0,5,617.43,1,0,0,0,1,0,0
2576,8,4,4,1367,2100000.0,33,1536.21,1,0,0,0,1,0,0
2577,8,3,2,721,420000.0,27,582.52,1,0,0,0,1,0,0
2578,6,2,2,753,1134000.0,5,1505.98,0,1,0,0,1,0,0
2579,4,1,1,409,1470000.0,-2,3594.13,1,0,0,0,1,0,0
2580,8,3,2,990,714000.0,14,721.21,0,1,0,0,1,0,0
2581,10,10,10,9600,6510000.0,52,678.12,1,0,0,0,0,0,1
2582,4,4,4,1399,3345300.0,-1,2391.21,0,0,1,0,1,0,0
2583,4,3,2,850,1934100.0,0,2275.41,0,0,1,0,0,0,1
2584,8,3,2,904,514500.0,30,569.14,1,0,0,0,1,0,0
2585,8,4,2,1571,869400.0,36,553.41,1,0,0,0,1,0,0
2586,3,5,5,3175,4347000.0,6,1369.13,1,0,0,0,1,0,0
2587,4,2,1,560,1470000.0,-2,2625.0,0,1,0,0,1,0,0
2588,8,3,2,1206,766500.0,7,635.57,1,0,0,0,1,0,0
2589,4,1,1,624,1155000.0,-1,1850.96,1,0,0,0,0,0,1
2590,8,2,2,785,407400.0,35,518.98,1,0,0,0,1,0,0
2591,4,1,1,700,1848700.0,4,2641.0,0,1,0,0,1,0,0
2592,4,1,1,509,1154500.0,-3,2268.17,1,0,0,0,0,0,1
2593,4,3,3,1098,2765700.0,-1,2518.85,1,0,0,0,1,0,0
2594,10,5,6,6973,12534900.0,12,1797.63,1,0,0,0,0,0,1
2595,8,3,2,1291,892500.0,21,691.32,1,0,0,0,1,0,0
2596,8,3,2,904,493500.0,35,545.91,0,1,0,0,1,0,0
2597,4,1,1,431,1290400.0,-1,2993.97,0,0,1,0,1,0,0
2598,5,3,3,2000,4725000.0,25,2362.5,1,0,0,0,0,0,1
2599,4,2,3,979,1668200.0,21,1703.98,1,0,0,0,0,1,0
2600,4,4,4,2949,9778600.0,8,3315.9,1,0,0,0,0,0,1
2601,8,3,2,1001,661500.0,6,660.84,1,0,0,0,1,0,0
2602,4,4,4,1378,2950500.0,-4,2141.15,0,1,0,0,1,0,0
2603,2,7,8,4940,13125000.0,42,2656.88,1,0,0,0,0,0,1
2604,8,3,2,1076,861000.0,24,800.19,1,0,0,0,1,0,0
2605,8,2,1,635,357000.0,25,562.2,1,0,0,0,1,0,0
2606,8,4,3,1571,787500.0,18,501.27,1,0,0,0,1,0,0
2607,4,4,5,3229,3348300.0,5,1036.95,1,0,0,0,1,0,0
2608,4,3,3,1593,2760400.0,14,1732.83,1,0,0,0,1,0,0
2609,4,2,2,754,2203700.0,-3,2922.68,0,1,0,0,1,0,0
2610,10,7,7,7700,9135000.0,25,1186.36,1,0,0,0,1,0,0
2611,4,2,2,797,2320500.0,-3,2911.54,0,1,0,0,0,0,1
2612,4,3,2,883,2366600.0,-2,2680.18,1,0,0,0,0,0,1
2613,4,3,2,1227,2728700.0,1,2223.88,1,0,0,0,0,0,1
2614,12,2,2,1700,4095000.0,9,2408.82,1,0,0,0,0,0,1
2615,8,3,2,1033,984900.0,7,953.44,1,0,0,0,1,0,0
2616,4,4,4,1475,3702300.0,0,2510.03,1,0,0,0,1,0,0
2617,8,3,2,1313,997500.0,47,759.71,1,0,0,0,1,0,0
2618,8,2,1,700,404200.0,46,577.43,1,0,0,0,1,0,0
2619,4,3,3,1044,1942500.0,-4,1860.63,1,0,0,0,1,0,0
2620,4,4,3,1528,3182600.0,-4,2082.85,1,0,0,0,1,0,0
2621,4,2,1,570,1802500.0,-3,3162.28,1,0,0,0,0,0,1
2622,2,6,7,8500,23415000.0,12,2754.71,1,0,0,0,0,0,1
2623,8,3,2,1001,577500.0,5,576.92,0,1,0,0,1,0,0
2624,4,3,3,1313,5024200.0,0,3826.5,0,1,0,0,0,0,1
2625,4,1,1,527,1089900.0,10,2068.12,1,0,0,0,0,0,1
2626,4,3,3,1216,2047500.0,22,1683.8,0,1,0,0,0,0,1
2627,8,4,2,1517,1048800.0,36,691.36,0,1,0,0,1,0,0
2628,4,4,5,5651,15750000.0,11,2787.12,0,0,0,1,1,0,0
2629,8,3,2,1001,617400.0,9,616.78,0,1,0,0,1,0,0
2630,4,4,3,1292,2931600.0,-2,2269.04,1,0,0,0,1,0,0
2631,8,3,2,1410,690900.0,21,490.0,1,0,0,0,1,0,0
2632,4,3,3,1743,3129000.0,11,1795.18,0,0,0,1,1,0,0
2633,8,3,2,882,472500.0,37,535.71,1,0,0,0,1,0,0
2634,8,3,2,1323,1038300.0,46,784.81,1,0,0,0,1,0,0
2635,4,2,2,667,1711500.0,0,2565.97,1,0,0,0,0,0,1
2636,6,2,2,807,1039500.0,8,1288.1,1,0,0,0,1,0,0
2637,4,3,3,1055,2889600.0,-1,2738.96,1,0,0,0,1,0,0
2638,4,2,2,797,2077000.0,-3,2606.02,1,0,0,0,1,0,0
2639,2,5,7,6598,13629000.0,6,2065.63,1,0,0,0,1,0,0
2640,4,2,1,656,1549800.0,-5,2362.5,1,0,0,0,1,0,0
2641,8,3,2,979,533400.0,42,544.84,0,0,1,0,1,0,0
2642,4,3,3,1281,3764800.0,-3,2938.95,1,0,0,0,0,0,1
2643,4,4,5,2476,8248800.0,8,3331.5,0,0,0,1,0,0,1
2644,8,3,2,1485,1155000.0,37,777.78,1,0,0,0,1,0,0
2645,6,3,2,936,1180000.0,4,1260.68,1,0,0,0,1,0,0
2646,4,2,2,753,1801800.0,-2,2392.83,0,1,0,0,1,0,0
2647,4,3,3,1001,2414000.0,-1,2411.59,1,0,0,0,1,0,0
2648,3,5,4,3154,4620000.0,6,1464.81,1,0,0,0,1,0,0
2649,8,3,2,1001,682500.0,6,681.82,0,0,1,0,1,0,0
2650,8,2,2,893,859800.0,6,962.82,1,0,0,0,1,0,0
2651,4,3,3,1572,2310000.0,36,1469.47,0,1,0,0,1,0,0
2652,4,3,3,1216,2100000.0,8,1726.97,1,0,0,0,1,0,0
2653,2,6,4,11500,29400000.0,12,2556.52,1,0,0,0,1,0,0
2654,4,1,1,872,2659600.0,5,3050.0,1,0,0,0,0,0,1
2655,8,3,2,1184,619500.0,21,523.23,1,0,0,0,1,0,0
2656,4,1,1,635,1843800.0,-1,2903.62,0,0,1,0,0,0,1
2657,4,4,4,2368,10374000.0,-3,4380.91,1,0,0,0,0,0,1
2658,4,2,3,1292,4115800.0,0,3185.6,1,0,0,0,0,0,1
2659,4,1,1,474,1344000.0,-1,2835.44,1,0,0,0,0,0,1
2660,4,4,4,1668,4231500.0,-2,2536.87,1,0,0,0,1,0,0
2661,8,3,2,1022,892500.0,44,873.29,1,0,0,0,1,0,0
2662,4,2,2,689,1365000.0,-5,1981.13,1,0,0,0,1,0,0
2663,4,1,1,495,1344000.0,0,2715.15,1,0,0,0,0,0,1
2664,4,1,1,495,1618000.0,0,3268.69,1,0,0,0,0,0,1
2665,8,3,2,990,681300.0,6,688.18,1,0,0,0,1,0,0
2666,4,3,3,1023,1575000.0,-2,1539.59,1,0,0,0,1,0,0
2667,4,1,1,506,1260000.0,0,2490.12,0,1,0,0,1,0,0
2668,4,5,8,3616,16275000.0,-2,4500.83,1,0,0,0,1,0,0
2669,4,3,3,1442,1312500.0,19,910.19,1,0,0,0,1,0,0
2670,4,4,3,1184,1827000.0,-2,1543.07,1,0,0,0,1,0,0
2671,4,4,4,2002,5613300.0,-1,2803.85,1,0,0,0,1,0,0
2672,4,2,2,829,2420900.0,-4,2920.27,0,1,0,0,1,0,0
2673,4,3,2,1152,2737400.0,-2,2376.22,1,0,0,0,0,0,1
2674,4,2,2,1130,3152500.0,-3,2789.82,1,0,0,0,1,0,0
2675,4,4,4,1259,3780000.0,1,3002.38,1,0,0,0,0,0,1
2676,8,3,2,1216,829500.0,5,682.15,1,0,0,0,1,0,0
2677,8,4,3,1570,966000.0,34,615.29,1,0,0,0,1,0,0
2678,4,3,2,1088,2820300.0,-3,2592.19,1,0,0,0,0,0,1
2679,8,3,2,1356,598500.0,21,441.37,1,0,0,0,1,0,0
2680,6,4,3,1249,1469800.0,5,1176.78,1,0,0,0,1,0,0
2681,8,3,3,1506,703500.0,40,467.13,1,0,0,0,1,0,0
2682,4,1,1,517,933300.0,9,1805.22,1,0,0,0,0,0,1
2683,4,1,1,700,1293600.0,5,1848.0,0,0,1,0,1,0,0
2684,8,4,3,1291,734000.0,5,568.55,1,0,0,0,1,0,0
2685,4,3,3,1055,2947200.0,-3,2793.55,1,0,0,0,0,0,1
2686,8,3,2,1237,787500.0,6,636.62,1,0,0,0,1,0,0
2687,4,3,2,936,2545300.0,-3,2719.34,0,0,1,0,0,0,1
2688,10,5,4,3200,3234000.0,23,1010.62,1,0,0,0,1,0,0
2689,8,2,2,731,586800.0,5,802.74,1,0,0,0,1,0,0
2690,4,3,3,915,2647000.0,-1,2892.9,1,0,0,0,0,0,1
2691,8,3,2,936,852600.0,8,910.9,1,0,0,0,1,0,0
2692,8,3,2,1023,682500.0,37,667.16,1,0,0,0,1,0,0
2693,10,6,6,6211,5258400.0,0,846.63,1,0,0,0,1,0,0
2694,8,3,2,1216,735000.0,6,604.44,0,0,0,1,1,0,0
2695,6,4,3,1345,1732500.0,5,1288.1,1,0,0,0,1,0,0
2696,3,5,7,5832,7825600.0,7,1341.84,1,0,0,0,0,1,0
2697,4,5,3,1507,3193000.0,-1,2118.78,1,0,0,0,0,0,1
2698,4,3,3,915,2840200.0,0,3104.04,1,0,0,0,0,0,1
2699,4,3,3,1163,3279200.0,-1,2819.6,0,1,0,0,0,0,1
2700,4,3,3,1249,3738000.0,0,2992.79,1,0,0,0,0,0,1
2701,6,3,2,947,1155000.0,5,1219.64,1,0,0,0,1,0,0
2702,4,3,2,947,1890000.0,2,1995.78,1,0,0,0,1,0,0
2703,8,3,2,1216,734000.0,5,603.62,1,0,0,0,1,0,0
2704,4,2,2,570,1680000.0,-3,2947.37,0,1,0,0,0,0,1
2705,8,3,2,990,693000.0,16,700.0,1,0,0,0,1,0,0
2706,4,2,1,581,1260000.0,3,2168.67,1,0,0,0,1,0,0
2707,3,5,2,4404,3780000.0,6,858.31,1,0,0,0,1,0,0
2708,4,3,2,904,1228500.0,7,1358.96,0,1,0,0,1,0,0
2709,6,4,3,1410,1856400.0,5,1316.6,0,0,0,1,1,0,0
2710,8,3,1,646,366400.0,53,567.18,1,0,0,0,1,0,0
2711,8,3,2,1011,491400.0,40,486.05,0,0,1,0,1,0,0
2712,3,6,5,5748,4620000.0,0,803.76,1,0,0,0,1,0,0
2713,4,2,1,635,1424800.0,-2,2243.78,0,0,1,0,0,0,1
2714,8,3,2,1023,787500.0,21,769.79,1,0,0,0,1,0,0
2715,4,3,2,1066,2591400.0,6,2430.96,0,0,1,0,0,0,1
2716,4,1,1,527,1739800.0,-3,3301.33,1,0,0,0,0,0,1
2717,4,4,4,3209,4410000.0,18,1374.26,1,0,0,0,1,0,0
2718,4,2,2,1173,3089500.0,4,2633.84,1,0,0,0,1,0,0
2719,8,3,2,1000,840000.0,4,840.0,1,0,0,0,1,0,0
2720,2,9,9,11515,19740000.0,8,1714.29,1,0,0,0,0,0,1
2721,4,3,2,915,1596000.0,-1,1744.26,1,0,0,0,1,0,0
2722,8,4,2,1345,806400.0,20,599.55,1,0,0,0,1,0,0
2723,4,2,1,570,1802500.0,-3,3162.28,0,0,1,0,0,0,1
2724,8,3,2,1302,1016400.0,48,780.65,1,0,0,0,1,0,0
2725,4,4,4,1722,4830000.0,-2,2804.88,1,0,0,0,0,0,1
2726,4,1,1,527,1613800.0,-2,3062.24,0,1,0,0,1,0,0
2727,4,3,2,1087,2268000.0,-5,2086.48,0,1,0,0,1,0,0
2728,8,3,2,1216,659400.0,5,542.27,1,0,0,0,1,0,0
2729,4,2,2,915,3675000.0,6,4016.39,1,0,0,0,1,0,0
2730,10,5,7,5813,10479000.0,42,1802.68,1,0,0,0,0,0,1
2731,8,4,2,1119,609000.0,36,544.24,1,0,0,0,1,0,0
2732,4,1,1,678,1347500.0,12,1987.46,1,0,0,0,1,0,0
2733,4,2,2,764,1774500.0,-2,2322.64,1,0,0,0,0,0,1
2734,4,2,1,710,1509900.0,-4,2126.62,1,0,0,0,1,0,0
2735,4,3,3,1528,2152500.0,36,1408.7,1,0,0,0,1,0,0
2736,4,3,2,958,3009300.0,-1,3141.23,1,0,0,0,0,0,1
2737,4,2,1,614,1778100.0,-3,2895.93,1,0,0,0,0,0,1
2738,4,2,2,731,1449000.0,-4,1982.22,0,0,1,0,1,0,0
2739,8,3,2,1001,598500.0,7,597.9,1,0,0,0,1,0,0
2740,8,3,2,958,640500.0,8,668.58,1,0,0,0,1,0,0
2741,4,4,4,1722,4657800.0,-2,2704.88,1,0,0,0,0,0,1
2742,4,1,1,474,1239000.0,6,2613.92,1,0,0,0,0,0,1
2743,8,3,2,1313,714000.0,33,543.79,1,0,0,0,1,0,0
2744,4,3,3,991,1417500.0,7,1430.37,1,0,0,0,1,0,0
2745,4,2,2,614,1911000.0,-1,3112.38,1,0,0,0,0,0,1
2746,4,3,3,1216,3492300.0,-1,2871.96,0,0,1,0,1,0,0
2747,8,3,2,1346,677200.0,33,503.12,1,0,0,0,1,0,0
2748,4,2,3,904,1260000.0,5,1393.81,0,0,1,0,0,0,1
2749,4,4,4,1959,5574400.0,-4,2845.53,1,0,0,0,1,0,0
2750,4,1,1,474,1382800.0,-1,2917.3,0,0,1,0,0,0,1
2751,4,2,1,700,2026500.0,-1,2895.0,1,0,0,0,1,0,0
2752,6,4,3,1346,1837500.0,6,1365.16,1,0,0,0,1,0,0
2753,10,6,6,5537,9076200.0,-3,1639.19,1,0,0,0,0,0,1
2754,8,3,2,1259,754800.0,45,599.52,1,0,0,0,1,0,0
2755,12,5,4,1688,4284000.0,17,2537.91,1,0,0,0,0,0,1
2756,3,5,5,3175,4228700.0,6,1331.87,1,0,0,0,1,0,0
2757,8,2,1,699,351800.0,49,503.29,0,0,0,1,1,0,0
2758,4,4,5,4478,18816000.0,12,4201.88,1,0,0,0,1,0,0
2759,4,2,1,667,1771400.0,-1,2655.77,0,0,1,0,0,0,1
2760,4,1,1,355,1018500.0,9,2869.01,1,0,0,0,0,0,1
2761,4,4,4,1496,2940000.0,-1,1965.24,0,0,1,0,1,0,0
2762,4,1,2,474,1339800.0,0,2826.58,1,0,0,0,0,0,1
2763,8,3,2,1097,522900.0,18,476.66,1,0,0,0,1,0,0
2764,8,3,2,915,766500.0,27,837.7,1,0,0,0,1,0,0
2765,10,5,6,6689,10374000.0,11,1550.9,1,0,0,0,0,1,0
2766,4,2,1,538,1155000.0,7,2146.84,0,0,0,1,0,0,1
2767,4,2,2,700,1916200.0,0,2737.43,1,0,0,0,0,0,1
2768,8,2,2,721,564900.0,9,783.5,0,1,0,0,1,0,0
2769,4,4,3,1302,3137400.0,-2,2409.68,0,1,0,0,0,0,1
2770,4,2,2,743,2557800.0,0,3442.53,1,0,0,0,0,0,1
2771,4,2,2,829,2207100.0,-4,2662.36,1,0,0,0,1,0,0
2772,4,2,2,840,2279600.0,-1,2713.81,1,0,0,0,1,0,0
2773,4,3,2,840,2375100.0,-1,2827.5,1,0,0,0,0,0,1
2774,8,4,2,1313,682500.0,35,519.8,0,0,1,0,1,0,0
2775,4,4,3,2228,4462500.0,28,2002.92,1,0,0,0,0,0,1
2776,4,3,2,818,2151400.0,-1,2630.07,1,0,0,0,0,0,1
2777,4,1,1,366,603800.0,6,1649.73,0,1,0,0,0,0,1
2778,4,3,2,915,2499000.0,-1,2731.15,0,0,1,0,1,0,0
2779,4,2,2,1733,2205000.0,37,1272.36,0,0,1,0,1,0,0
2780,4,3,3,1097,2940000.0,-3,2680.04,1,0,0,0,1,0,0
2781,4,1,1,539,1310800.0,-3,2431.91,1,0,0,0,0,0,1
2782,10,6,6,4865,4229400.0,0,869.35,0,1,0,0,1,0,0
2783,10,6,5,2934,6195000.0,13,2111.45,1,0,0,0,0,0,1
2784,4,2,2,710,1983300.0,6,2793.38,1,0,0,0,0,0,1
2785,4,4,3,1206,1878400.0,-3,1557.55,1,0,0,0,1,0,0
2786,4,3,3,1153,2887500.0,-1,2504.34,0,0,1,0,1,0,0
2787,4,3,2,1130,3148100.0,-1,2785.93,0,1,0,0,0,0,1
2788,10,5,5,4865,4305000.0,0,884.89,1,0,0,0,1,0,0
2789,4,2,1,700,1637000.0,0,2338.57,0,0,1,0,0,0,1
2790,6,4,4,1389,1785000.0,6,1285.1,1,0,0,0,1,0,0
2791,4,4,3,1324,2659600.0,-1,2008.76,0,0,1,0,1,0,0
2792,4,2,2,657,1816500.0,-3,2764.84,1,0,0,0,0,0,1
2793,8,3,2,1478,723300.0,21,489.38,1,0,0,0,1,0,0
2794,4,2,1,570,1802500.0,-3,3162.28,1,0,0,0,0,0,1
2795,8,3,2,1216,966000.0,5,794.41,1,0,0,0,1,0,0
2796,4,3,3,1302,1354500.0,22,1040.32,1,0,0,0,1,0,0
2797,4,4,5,2411,7986300.0,-3,3312.44,0,1,0,0,0,0,1
2798,4,1,1,484,887200.0,5,1833.06,1,0,0,0,1,0,0
2799,4,1,1,549,787500.0,7,1434.43,1,0,0,0,0,0,1
2800,4,3,3,1259,2264800.0,-4,1798.89,1,0,0,0,1,0,0
2801,3,6,4,3305,3024000.0,18,914.98,0,1,0,0,1,0,0
2802,2,8,8,8000,23940000.0,47,2992.5,1,0,0,0,0,1,0
2803,8,3,3,1690,1102500.0,38,652.37,1,0,0,0,1,0,0
2804,2,6,7,10000,28140000.0,38,2814.0,1,0,0,0,0,0,1
2805,8,3,2,1001,535500.0,5,534.97,1,0,0,0,1,0,0
2806,4,2,1,624,1756600.0,-1,2815.06,1,0,0,0,1,0,0
2807,4,3,2,1615,3727500.0,0,2308.05,1,0,0,0,0,0,1
2808,8,3,2,1291,672000.0,25,520.53,1,0,0,0,1,0,0
2809,4,2,1,635,1785000.0,6,2811.02,1,0,0,0,0,0,1
2810,4,4,4,1259,2814000.0,0,2235.11,1,0,0,0,0,0,1
2811,4,5,5,1819,6002800.0,-1,3300.05,1,0,0,0,0,0,1
2812,4,4,3,1464,2929500.0,-1,2001.02,0,1,0,0,1,0,0
2813,4,4,4,1378,4074000.0,-1,2956.46,1,0,0,0,0,0,1
2814,6,4,3,1313,1604400.0,6,1221.93,1,0,0,0,1,0,0
2815,8,3,2,1184,588000.0,14,496.62,0,0,1,0,1,0,0
2816,8,2,2,732,404200.0,36,552.19,1,0,0,0,1,0,0
2817,8,3,2,1001,682500.0,6,681.82,0,0,0,1,1,0,0
2818,8,3,2,1280,1037400.0,10,810.47,0,1,0,0,1,0,0
2819,4,3,3,1044,3279200.0,-1,3141.0,1,0,0,0,0,0,1
2820,4,3,3,1249,3780000.0,-1,3026.42,0,1,0,0,1,0,0
2821,4,4,4,1270,3704400.0,-1,2916.85,1,0,0,0,0,0,1
2822,8,2,1,646,354900.0,55,549.38,0,0,1,0,1,0,0
2823,8,3,2,1012,509200.0,21,503.16,1,0,0,0,1,0,0
2824,4,4,6,1744,5565000.0,-1,3190.94,1,0,0,0,0,0,1
2825,4,2,2,1313,5024200.0,0,3826.5,0,1,0,0,0,0,1
2826,4,3,2,850,2304800.0,-2,2711.53,1,0,0,0,0,0,1
2827,4,1,1,603,1417500.0,-4,2350.75,0,1,0,0,0,0,1
2828,8,2,2,730,399000.0,44,546.58,1,0,0,0,1,0,0
2829,8,3,2,1291,618300.0,33,478.93,1,0,0,0,1,0,0
2830,4,1,1,484,1110900.0,-4,2295.25,1,0,0,0,1,0,0
2831,4,3,2,1146,2032800.0,-3,1773.82,1,0,0,0,0,0,1
2832,2,7,8,8880,26250000.0,30,2956.08,1,0,0,0,0,0,1
2833,8,3,2,980,477800.0,36,487.55,1,0,0,0,1,0,0
