num_beds,num_baths,size_sqft,price,built_year,mrt_station,population_density,closest_dist_to_mrt,closest_dist_to_pri,closest_dist_to_sec,price_per_sqft,price_avg_planning_area,psf_bbox,age,property_type_cluster house,property_type_condo,property_type_corner terrace,property_type_executive condo,property_type_hdb,property_type_semi-detached house,property_type_terraced house,property_type_infrequent_sklearn,furnishing_partial,furnishing_unfurnished,furnishing_unspecified,furnishing_infrequent_sklearn,tenure_999-year leasehold,tenure_freehold
4.0,7.0,5990,6300000.0,1977.0,0.0,2.169997613002626,1962.909325572497,1172.2111454087749,2335.674061609314,1051.7529215358932,1030.7946904276614,1097.2985190860181,45.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2.0,2.0,829,1911000.0,2015.0,0.0,13278.350515463915,257.73322186655224,513.4676844544025,1664.313924552217,2305.18697225573,1565.3349506591182,867.6974927966046,7.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5.0,4.0,1432,1680000.0,2023.0,0.0,18691.74573851709,1428.1047248899831,216.46448228773525,367.1631162766559,1173.1843575418995,846.7607072282647,875.9366897111771,-1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,1.0,505,367500.0,2017.0,1.0,26015.228426395937,640.0541171809825,414.79776104249214,323.82794630241136,727.7227722772277,673.7523573248227,904.9579954392442,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,1615,3360000.0,2005.0,0.0,5324.211778703153,704.6277516291123,976.2864111257716,1122.9030962420277,2080.495356037152,3197.7435554316266,3392.8391432767517,17.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1302,892500.0,2001.0,0.0,13092.003105590062,139.9893670819639,377.3730906024401,463.4876763585827,685.483870967742,1565.3349506591182,1315.8484558541186,21.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,3.0,1292,3021900.0,2024.0,0.0,0.2691159809142946,2063.485539667107,2254.851692781534,2870.137026868239,2338.9318885448915,2252.0677708447197,2295.790118405255,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,5.0,3240,8772800.0,2022.0,0.0,5829.779776856125,1319.7671166223622,891.4750985278688,894.8325757197345,2707.6543209876545,2301.847214742496,2221.0756076890048,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2.0,1.0,614,1680000.0,2023.0,1.0,11059.413027916966,726.0045547549997,1090.3706039846174,1108.445632937182,2736.156351791531,2492.072166072044,2826.5690060650636,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,4.0,2174,3307500.0,2010.0,0.0,407.0670191783122,3049.527516127107,3693.9718985792647,4116.593643214129,1521.3891444342223,2313.7925691964206,2306.734809377923,12.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,560,1737800.0,2023.0,1.0,5417.926460548132,656.1863444429104,1354.1425135607883,1452.4151904326004,3103.214285714286,2007.0264316816836,2888.552383582391,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,1.0,1055,2889600.0,2023.0,1.0,6901.669758812616,354.4055417280174,758.6345637974487,997.3637493264024,2738.957345971564,2294.045637075662,2685.5712940269805,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1000,577500.0,2017.0,1.0,38762.48286665361,819.9404983949287,439.757075296813,333.05033494214234,577.5,673.7523573248227,919.6805326052862,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,678,1312500.0,2016.0,2.0,15775.982167734745,241.85287421350424,595.1373473623431,469.7022419034213,1935.8407079646015,1225.0323485052786,1113.4151056364008,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3.0,3.0,1313,2394000.0,2007.0,2.0,12802.21957986524,162.18229861936703,852.4520115854012,1771.522117268718,1823.3054074638237,2007.0264316816836,1678.3405894445907,15.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1130,2248000.0,2023.0,0.0,16832.762379321084,478.7915960146673,607.2544034059262,953.9715760418336,1989.3805309734516,2294.045637075662,1801.8183928237013,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,1291,593200.0,1975.0,0.0,28204.54024306352,1335.2898771311718,368.7442770640309,280.70707308934783,459.4887683965918,1118.212654005509,579.1109763827004,47.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,3.0,1292,1554000.0,2014.0,3.0,22925.29926335175,1225.8304963021294,850.9186774818031,172.49047359172326,1202.7863777089783,856.6716704790283,1042.6038742436237,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4.0,2.0,1571,824200.0,1995.0,0.0,29331.251148263826,663.3411338497323,308.9302223427487,418.7398945896721,524.6339910884786,600.4770645387979,504.57198003334616,27.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.0,3.0,1109,1659000.0,2026.0,1.0,8268.146261597236,403.0317375387712,881.6076828749929,507.4121555261904,1495.942290351668,1035.970803844845,1406.2171994719265,-4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,5.0,3200,16590000.0,1985.0,0.0,5861.603900819588,1603.0942171695508,895.5262057886084,1605.7041040174088,4486.890450010187,1541.2873877220459,2229.09585582053,37.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4.0,5.0,5317,6090000.0,2010.0,2.0,12802.21957986524,429.2043789978963,401.6649186708455,1403.4265140149646,1145.3827346247883,2007.0264316816836,1092.4048750946886,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,484,1529700.0,2025.0,0.0,26938.602082005524,287.6107331259261,1232.800798421535,1325.0239900924478,3160.5371900826444,1678.2245536881246,2375.215824114061,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,3.0,1249,4159000.0,2022.0,1.0,4541.768045417681,810.2208244618532,635.3201085228054,792.3584712786574,3329.86389111289,2936.2443489344096,3043.855184495557,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,624,1354500.0,2014.0,0.0,775.1937984496124,351.3506596185761,687.1725605334466,1712.2103205407975,2170.673076923077,2907.2356465199555,2757.1880392577264,8.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,2.0,1442,714000.0,1984.0,1.0,35518.5136381605,510.357910429704,111.5824064693419,412.2335395638255,495.1456310679612,901.3551056288627,526.3587085789134,38.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,893,997500.0,2016.0,0.0,15673.09565556205,404.1026425848248,179.57818526726822,507.4902741918386,1117.021276595745,1678.2245536881246,1539.9436564144025,6.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,4.0,5989,6510000.0,1977.0,0.0,2.169997613002626,1962.909325572497,1172.2111454087749,2335.674061609314,1086.992820170312,1030.7946904276614,1097.2985190860181,45.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2.0,1.0,6479,357000.0,1969.0,3.0,13503.292250548708,186.2919096293383,328.7113912820234,139.873590547239,447.8293983244478,1279.472493994426,1090.4404078831278,53.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,990,2467500.0,2009.0,0.0,5118.110236220472,760.0390233439431,122.39967401333142,253.52438432497704,2492.4242424242425,2936.2443489344096,2275.711928123726,13.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5.0,4.0,1475,3329600.0,2026.0,0.0,23201.04666375927,462.57792402778745,581.2145289648719,291.8879687994157,2257.35593220339,1441.8661569555527,1859.1350791381362,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,721,546000.0,1969.0,0.0,24664.659184232136,1003.6074816808564,472.3877758226354,911.3307144715948,757.2815533980582,1565.3349506591182,686.1124608458244,53.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,700,1918400.0,2023.0,0.0,10897.435897435898,309.07996665331643,800.8314365946995,474.9331308255673,2740.5714285714284,2394.617674038069,2536.5282142431915,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1001,944000.0,2017.0,0.0,13278.350515463915,661.5794815883497,292.2739499569238,1071.9041708836987,943.056943056943,1565.3349506591182,792.4831269382626,5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,1.0,570,1686600.0,2025.0,1.0,3159.1856757419678,741.7651307306714,1228.4580240526527,888.0639339934987,2958.9473684210525,2492.072166072044,2828.373986442772,-3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4.0,6.0,4850,6037500.0,2013.0,0.0,9.624639076034647,1736.3807612780722,1260.1663965882171,1745.4695698356784,1244.8453608247423,1541.2873877220459,1327.1290514725963,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6.0,7.0,7500,13545000.0,2007.0,0.0,1539.570419489693,374.5219873967607,1097.696826864346,1967.4028679584765,1806.0,2492.072166072044,2399.47206305807,15.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3.0,2.0,1216,724500.0,2016.0,1.0,42307.42896268402,606.077395576792,415.30862643250987,526.6563716374795,595.8059210526316,916.156239604433,1058.2144839611035,6.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5.0,5.0,7534,9030000.0,1977.0,0.0,2.169997613002626,1962.909325572497,1172.2111454087749,2335.674061609314,1198.566498539952,1030.7946904276614,1097.2985190860181,45.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6.0,5.0,8364,3990000.0,2008.5,0.0,9507.334624965402,1057.0673806494035,390.5745609803542,687.9663662455696,477.0444763271162,1541.2873877220459,1784.0055649165033,13.5,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4.0,3.0,2293,7968300.0,2025.0,0.0,5829.779776856125,973.6480653339354,998.3068991972442,570.4558063262758,3475.054513737462,2301.847214742496,2458.984877838497,-3.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3.0,2.0,1076,2568200.0,2025.0,0.0,10897.435897435898,658.6807323575998,1152.9212417480185,269.6184636276817,2386.8029739776957,2394.617674038069,2558.147690647052,-3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.0,4.0,1475,3153200.0,2026.0,0.0,23201.04666375927,462.57792402778745,581.2145289648719,291.8879687994157,2137.762711864407,1441.8661569555527,1859.1350791381362,-4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.0,3.0,1259,2593500.0,2025.0,3.0,359.37110057399553,370.4472062508861,463.1793215641935,544.9747166111049,2059.9682287529786,1678.2245536881246,1795.3303280395673,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,1249,1785000.0,2016.0,1.0,26894.83258101462,1391.4564175352718,973.2859309270976,208.64940026984567,1429.1433146517213,691.2027695593966,984.1616261030842,6.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3.0,2.0,1107,819000.0,1989.0,1.0,15691.36681606836,322.04608400454435,806.8227276652103,1072.5161496047983,739.8373983739838,1407.1363728201432,1333.0769215837715,33.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5.0,5.0,6437,9816300.0,2016.0,0.0,5615.341047010276,687.9307669523367,97.09294441825628,524.0353295812283,1524.9805810160012,880.0572923754722,1276.8773827762557,6.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5.0,4.0,1690,2612400.0,2017.0,0.0,32150.73160954099,619.7731457917613,516.2969817093827,690.4712445232184,1545.7988165680474,916.156239604433,1152.359503647047,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2.0,2.0,764,2368900.0,2025.0,1.0,4541.768045417681,793.5433036520621,318.16869373503664,471.2302695528626,3100.6544502617803,2936.2443489344096,2968.4784603907146,-3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4.0,2.0,2200,3349500.0,1963.0,1.0,7699.588019151542,341.05880522890584,644.0786423723164,385.8097407509736,1522.5,1118.212654005509,2205.215174645175,59.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4.0,4.0,4717,8059800.0,2025.0,0.0,5829.779776856125,973.6480653339354,998.3068991972442,570.4558063262758,1708.6707653169387,2301.847214742496,2458.984877838497,-3.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2.0,2.0,1346,819000.0,1971.0,0.0,21525.148729042725,874.5706877240117,672.9748248249213,953.9601010794446,608.4695393759287,1508.0834925257445,772.1558460033398,51.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1184,645800.0,2003.0,0.0,32150.73160954099,705.5831428905758,213.6457160431146,174.1517436182881,545.4391891891892,916.156239604433,690.8211325966688,19.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,904,1498400.0,2022.0,0.0,8026.34334783924,609.3146913510992,556.845097276174,1288.1600494146287,1657.5221238938052,1407.1363728201432,1816.0763959072792,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4.0,3.0,1302,827400.0,2018.0,0.0,32373.3862959285,1247.8524253163323,428.6190172741826,662.5229241663997,635.483870967742,691.2027695593966,576.2612875434054,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,3.0,1711,4494000.0,2023.0,1.0,5417.926460548132,656.1863444429104,1354.1425135607883,1452.4151904326004,2626.534190531853,2007.0264316816836,2888.552383582391,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,1432,1879500.0,2016.0,1.0,30154.01616133711,1535.6119242987734,509.7549964625397,976.8468128654056,1312.5,856.6716704790283,1064.3307272973516,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1336,1417500.0,2001.0,0.0,28204.54024306352,1743.9024156057942,651.3144226946265,635.6829165325192,1061.002994011976,1118.212654005509,909.9540364443103,21.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,1206,1470000.0,2024.0,0.0,24586.051179126945,2687.5316351339507,519.1101613253808,968.8952495754842,1218.9054726368158,916.156239604433,1362.5340202000514,-2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2.0,2.0,893,1772400.0,2015.0,2.0,15775.982167734745,320.6904305955346,509.3455526740219,372.5834847823741,1984.7704367301235,1225.0323485052786,1082.9517214054547,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3.0,1055,2520000.0,2025.0,1.0,3159.1856757419678,741.7651307306714,1228.4580240526527,888.0639339934987,2388.6255924170614,2492.072166072044,2828.373986442772,-3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5.0,5.0,5069,6174000.0,1989.0,1.0,15691.36681606836,473.1997015469679,751.9296064840212,1176.0721976046482,1217.9917143420794,1407.1363728201432,1415.3732374063202,33.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2.0,2.0,721,357000.0,1971.0,0.0,21525.148729042725,1075.1410583996462,494.41214911559257,997.3693054212954,495.1456310679612,1508.0834925257445,750.8740355955431,51.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,2.0,570,1722900.0,2025.0,1.0,3159.1856757419678,741.7651307306714,1228.4580240526527,888.0639339934987,3022.6315789473683,2492.072166072044,2828.373986442772,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5.0,4.0,2000,3675000.0,2002.0,0.0,20304.04999399111,655.5388342944211,362.6419535586303,348.0299854040781,1837.5,673.7523573248227,622.0941468695887,20.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5.0,5.0,4180,8788500.0,2011.0,1.0,6075.726445553272,277.60202533238123,1160.9900335165732,1293.8691084171014,2102.511961722488,3034.537599107357,3811.5372227980083,11.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6.0,6.0,4800,5754000.0,1979.0,0.0,11934.374173061657,807.54799312978,407.7158282525364,943.686651743638,1198.75,1722.6320561005361,1482.7495846548695,43.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,1184,735000.0,1998.0,3.0,13503.292250548708,457.546891723625,518.0604342919804,480.5994163618728,620.777027027027,1279.472493994426,1486.232026251102,24.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,1.0,463,1461600.0,2023.0,1.0,6901.669758812616,424.2438480672399,367.5515062433572,432.6862082807704,3156.803455723542,2294.045637075662,2780.5416180951493,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,3.0,2164,5029500.0,2011.0,0.0,407.0670191783122,3383.2697181216145,4031.765090392819,4462.754211130358,2324.168207024029,2313.7925691964206,2306.734809377923,11.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4.0,4.0,1378,2940000.0,2026.0,0.0,10009.505703422054,324.0779335734442,212.0971395930901,1369.409225925754,2133.5268505079825,2007.0264316816836,1908.268391471972,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,1313,1980600.0,2022.0,0.0,8026.34334783924,609.3146913510992,556.845097276174,1288.1600494146287,1508.4539223153083,1407.1363728201432,1816.0763959072792,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,915,2226000.0,2022.0,0.0,18829.290006677053,262.4367518074025,342.70754148422174,345.29432371879204,2432.786885245901,1722.6320561005361,2277.7436128896716,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2.0,2.0,818,2402400.0,2023.0,1.0,5417.926460548132,656.1863444429104,1354.1425135607883,1452.4151904326004,2936.919315403423,2007.0264316816836,2888.552383582391,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,2.0,720,396900.0,1976.0,0.0,23201.04666375927,907.312903224584,512.9092600565464,295.5709093272314,551.25,1441.8661569555527,692.8174223525008,46.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.0,3.0,1550,1680000.0,2004.0,0.0,15534.391534391536,1270.0445158975178,813.3908284609533,564.8906022764527,1083.8709677419354,1030.7946904276614,1335.9113997953211,18.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.0,1.0,614,1449000.0,2024.0,0.0,0.2691159809142946,2063.485539667107,2254.851692781534,2870.137026868239,2359.9348534201954,2252.0677708447197,2295.790118405255,-2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,527,882000.0,2016.0,0.0,21878.136200716846,1842.0801359688303,1794.8154037407596,294.81101883183203,1673.624288425047,1541.2873877220459,1432.2784816339654,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,882,428400.0,1980.0,0.0,28542.72544616476,627.0238785285679,659.6861767555189,667.9984348805053,485.7142857142857,1441.8661569555527,974.4352519676294,42.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,3.0,1249,1533000.0,2026.0,0.0,22872.971903442816,241.38215367188812,1119.2504226610613,962.3861536644962,1227.3819055244196,1035.970803844845,1072.616643259661,-4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3.0,2.0,861,1825800.0,2016.0,1.0,27399.38080495356,192.7420506156839,632.2460046978713,411.1361817647445,2120.5574912891984,1565.3349506591182,1656.6412020254713,6.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4.0,3.0,1571,840000.0,1989.0,0.0,38400.0,1290.8636289592707,284.70142172374347,497.3851742048117,534.6912794398472,880.0572923754722,670.8209851499778,33.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,2.0,1345,630000.0,1999.0,1.0,43750.0,660.8847958833414,393.6049315741179,580.157835814156,468.4014869888476,600.4770645387979,506.02880703113175,23.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,850,1312500.0,2018.0,0.0,32052.80921183244,1277.3122626780207,654.4629001895111,153.75382587576576,1544.1176470588234,1118.212654005509,1280.5137559987757,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,936,2130400.0,2024.0,0.0,16832.762379321084,788.9086687427822,623.8184502702018,1091.7256246444258,2276.068376068376,2294.045637075662,1951.5301592827157,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4.0,3.0,1281,1659000.0,2015.0,0.0,35511.713933415536,1907.3580537951225,610.6767408357672,787.7648594581013,1295.0819672131147,846.7607072282647,743.323523078259,7.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3.0,3.0,1657,2887500.0,1992.0,1.0,4042.665798151691,52.37109461052793,528.3469830703924,227.48094767605977,1742.6071213035607,1328.9038566073004,1579.7006816029395,30.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4.0,3.0,1302,3299100.0,2024.0,0.0,23172.41379310345,1450.2571999416098,538.525641944076,890.1849702441016,2533.870967741936,2301.847214742496,2602.96551585251,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4.0,5.0,5990,6510000.0,1977.0,0.0,2.169997613002626,1962.909325572497,1172.2111454087749,2335.674061609314,1086.8113522537562,1030.7946904276614,1097.2985190860181,45.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4.0,4.0,1518,3140900.0,2009.0,2.0,12802.21957986524,418.5224925870098,745.731585336367,1557.7921864735474,2069.1040843214755,2007.0264316816836,1347.9081819265714,13.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2.0,2.0,786,2382200.0,2025.0,1.0,4541.768045417681,793.5433036520621,318.16869373503664,471.2302695528626,3030.788804071247,2936.2443489344096,2968.4784603907146,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,1001,682500.0,2014.0,0.0,38675.2611691487,1346.7200911703242,195.80585777562223,393.1897224453793,681.8181818181819,846.7607072282647,985.9649289407668,8.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,980,577500.0,1984.0,1.0,30154.01616133711,964.153420733884,396.7706062837658,352.4728374979523,589.2857142857143,856.6716704790283,684.074228927059,38.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3.0,2.0,969,524000.0,1974.0,1.0,38762.48286665361,819.9404983949287,439.757075296813,333.05033494214234,540.7636738906089,673.7523573248227,919.6805326052862,48.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4.0,3.0,1572,4989600.0,2022.0,1.0,4541.768045417681,810.2208244618532,635.3201085228054,792.3584712786574,3174.0458015267177,2936.2443489344096,3043.855184495557,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1.0,1.0,463,1471000.0,2023.0,1.0,6901.669758812616,424.2438480672399,367.5515062433572,432.6862082807704,3177.105831533477,2294.045637075662,2780.5416180951493,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3.0,2.0,1313,651000.0,1988.0,2.0,14203.420342034204,425.51514097734776,540.1361587071879,728.9579970132546,495.81111957349583,856.6716704790283,597.1140413655152,34.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,3.0,1163,2709000.0,2024.0,0.0,16832.762379321084,788.9086687427822,623.8184502702018,1091.7256246444258,2329.320722269992,2294.045637075662,1951.5301592827157,-2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,1184,607800.0,2003.0,0.0,35511.713933415536,1625.4015083024815,171.81680814213138,383.0279901245845,513.3445945945946,846.7607072282647,732.9780278329072,19.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1539,3150000.0,2016.0,1.0,6901.669758812616,552.6600995400389,486.79474365842776,764.0846837879287,2046.783625730994,2294.045637075662,2606.8539724006173,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3.0,3.0,1776,6806500.0,2017.0,0.0,2208.955223880597,149.16398881901688,1358.2983886123106,1342.3554565296902,3832.488738738739,3623.018725710601,3807.881501244811,5.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,1130,651000.0,2000.0,1.0,10704.829151431091,529.171067179504,410.85741139744937,239.07030241952472,576.1061946902655,1407.1363728201432,696.6619591259209,22.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.0,1.0,527,1408000.0,2023.0,0.0,8027.240454973556,906.9571930926876,1394.0136902250788,556.6588544571981,2671.726755218216,1678.2245536881246,2289.6988202462408,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,936,2551500.0,2025.0,1.0,3159.1856757419678,741.7651307306714,1228.4580240526527,888.0639339934987,2725.9615384615386,2492.072166072044,2828.373986442772,-3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3.0,2.0,1055,2887500.0,2023.0,3.0,7634.757760748149,431.23896342547965,1302.6098341387308,505.9183143872749,2736.96682464455,1225.0323485052786,1220.4125741734674,-1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3.0,2.0,1065,1016400.0,2013.0,0.0,15122.873345935726,820.2201388782723,740.734886096186,267.81585010558763,954.3661971830986,1541.2873877220459,1077.6305786730345,9.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.0,1.0,440,1131900.0,2026.0,0.0,775.1937984496124,371.1159476494988,464.8345043003176,1549.0173268405508,2572.5,2907.2356465199555,2701.046423439582,-4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.0,4.0,5000,6182400.0,1993.0,1.0,15691.36681606836,176.7755779975154,701.3355502673315,1268.7824964878062,1236.48,1407.1363728201432,1425.939442499571,29.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3.0,2.0,894,525000.0,1985.0,1.0,15577.352950989223,912.1513043953612,180.94579538123185,390.98474434889766,587.248322147651,1407.1363728201432,1195.5104769191512,37.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.0,3.0,1119,2572500.0,1998.0,0.0,8023.433520122262,494.3486305462088,1313.411689475412,978.3488477552876,2298.927613941019,3034.537599107357,3049.7456560675637,24.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3.0,2.0,1216,1627500.0,2016.0,0.0,38675.2611691487,1046.8213384297828,184.00443815878972,567.2828553694335,1338.404605263158,846.7607072282647,970.1319261461128,6.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3.0,2.0,893,1982400.0,2023.0,0.0,16832.762379321084,478.7915960146673,607.2544034059262,953.9715760418336,2219.93281075028,2294.045637075662,1801.8183928237013,-1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2.0,2.0,720,367500.0,1979.0,0.0,24568.88559243464,575.7840980542524,448.02735356733103,258.14625093940555,510.4166666666667,1441.8661569555527,732.7527473453735,43.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.0,2.0,1076,1371300.0,2027.0,0.0,34290.3973322783,1294.9786118082056,788.7416080547456,514.5563250173617,1274.4423791821562,901.3551056288627,1248.8036394081632,-5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
